customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
2163,Tim,Guilliatt,Male,41,1996-12-25,VP Product Management,,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,6.0
2165,Marlie,Teesdale,U,16,,Civil Engineer,Manufacturing,Affluent Customer,N,,No,
2167,Laina,Semorad,Female,31,1997-07-11,Librarian,Entertainment,Mass Customer,N,,No,1.0
2179,Benson,cornhill,Male,15,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,N,,No,17.0
2180,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,,High Net Worth,N,ì¸ëë°í ë¥´,Yes,13.0
2188,Zonnya,Fayter,Female,85,1972-04-03,Nurse Practicioner,,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,17.0
2189,Thedric,,Male,43,1998-02-25,Safety Technician II,Financial Services,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,4.0
2190,Maressa,Kondrachenko,Female,77,1979-04-17,,IT,Affluent Customer,N,!@#$%^&*(),No,13.0
2191,Alley,Fitchell,Male,2,1976-05-11,Payment Adjustment Coordinator,,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,4.0
2192,Hubie,Leipold,Male,93,1966-08-27,Staff Accountant II,,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,14.0
2193,Roldan,Carrington,Male,66,1955-12-16,Developer III,,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,6.0
2200,Teodoor,Lovelace,Male,23,1986-07-13,Community Outreach Specialist,,Affluent Customer,N,!@#$%^&*(),Yes,16.0
2201,Trisha,Basset,Female,56,1998-12-12,Design Engineer,Financial Services,Affluent Customer,N,,Yes,1.0
2205,Birk,Elphey,U,76,,Accounting Assistant III,IT,Mass Customer,N,,No,
2208,Lavena,Embling,Female,59,1954-05-07,,,Mass Customer,N,,No,9.0
2211,Carmelita,Matuskiewicz,Female,3,1975-08-27,,Manufacturing,Mass Customer,N,ï»¿,Yes,18.0
2213,Jesse,Leyshon,Female,70,1996-05-07,Legal Assistant,,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,6.0
2214,Farlay,Plevey,Male,52,1957-03-26,,Manufacturing,High Net Worth,N,â©testâ©,Yes,8.0
2215,Viola,Wadhams,Female,50,1971-02-20,Structural Engineer,Financial Services,Mass Customer,N,,Yes,18.0
2217,Kristofor,Juris,Male,98,1981-10-17,Paralegal,Financial Services,Mass Customer,N,,No,16.0
2219,Ansel,Napier,Male,73,1982-03-01,Senior Quality Engineer,,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,3.0
2222,Caroline,Grabban,Female,20,1974-08-26,Professor,Financial Services,Mass Customer,N,,No,14.0
2223,Sarita,Georgiev,Female,38,1981-01-29,Professor,Health,Mass Customer,N,,No,12.0
2226,Hedvig,Flatt,Female,10,1955-07-22,Biostatistician II,Entertainment,Mass Customer,N,,No,11.0
2230,Gertruda,Shrimpling,Female,53,1977-12-22,,,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,19.0
2231,Rasla,Landreth,Female,68,1959-09-25,Accounting Assistant II,,Mass Customer,N,1;DROP TABLE users,No,13.0
2232,Nev,Malone,Male,69,1990-05-07,Help Desk Technician,,Mass Customer,N,-100,Yes,11.0
2233,Cassi,Killingworth,Female,49,1973-09-04,Sales Associate,,Mass Customer,N,âªâªtestâª,Yes,8.0
2237,Julia,Walden,Female,83,1969-06-26,,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,9.0
2242,Elsy,Springell,Female,25,1977-09-24,VP Sales,,Mass Customer,N,â«testâ«,Yes,21.0
2243,Lena,Cronshaw,Female,76,1976-08-28,Business Systems Development Analyst,,Affluent Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,7.0
2246,Giraldo,Lacer,Male,16,1979-01-24,Database Administrator III,,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,13.0
2249,Kiele,Caghan,Female,7,1996-11-11,,Financial Services,Mass Customer,N,â«testâ«,No,5.0
2250,De witt,Gleave,Male,72,1992-06-26,,Telecommunications,High Net Worth,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,7.0
2251,Leslie,Shotboult,Male,68,1959-08-19,,Property,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,19.0
2252,Darcey,Annis,U,31,,Teacher,IT,High Net Worth,N,,Yes,
2259,Leanora,Calbert,Female,83,1999-07-02,Environmental Specialist,,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,2.0
2265,Brendan,Vicent,Male,55,1980-07-29,,Property,Mass Customer,N,,Yes,5.0
2266,Jeth,Tomes,Male,74,1998-10-11,,Retail,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,No,1.0
2267,Andrei,Mulchrone,Female,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,14.0
2269,Beitris,Lamy,Female,33,1989-11-11,Product Engineer,,Mass Customer,N,â¦testâ§,No,9.0
2271,King,Hoston,Male,96,1974-03-26,,Telecommunications,Mass Customer,N,"''''""",Yes,18.0
2273,Rhetta,Lambrook,Female,71,1964-08-04,Assistant Professor,,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,9.0
2274,Nada,Reinert,Female,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,,Yes,13.0
2276,Stormy,Caveney,Female,90,1985-10-06,Desktop Support Technician,,Mass Customer,N,(ï½¡â â âï½¡),Yes,12.0
2280,Wrennie,Alexandersson,Female,93,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,N,-1,No,9.0
2281,Valaria,Abrehart,Female,56,1989-05-10,,,High Net Worth,N,0,Yes,14.0
2283,Gaspar,Janaway,Male,44,1954-02-08,Software Consultant,,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,16.0
2295,Farris,Hazelby,U,35,,Internal Auditor,IT,Mass Customer,N,,Yes,
2300,Cary,Cockerham,Male,20,1998-09-26,,Financial Services,Mass Customer,N,-1,Yes,3.0
2302,Loraine,Beamish,Female,43,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,N,,Yes,4.0
2304,Shelia,Bellew,Female,65,1957-06-01,,,Mass Customer,N,2018-02-01 00:00:00,Yes,11.0
2310,Jed,Humpherston,Male,12,1970-02-10,Executive Secretary,,High Net Worth,N,Ù¡Ù¢Ù£,Yes,11.0
2311,Addi,,Female,49,1989-02-15,Design Engineer,Health,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,16.0
2327,Alie,Sowle,Female,19,1963-04-05,Budget/Accounting Analyst II,,Affluent Customer,N,â¡,No,6.0
2335,Payton,Sheach,U,42,,Account Executive,IT,Mass Customer,N,,No,
2341,Caterina,Scedall,U,41,,Web Designer II,IT,Mass Customer,N,,Yes,
2342,Clara,Jakel,Female,87,1999-09-17,,,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,2.0
2346,Joey,Scheffler,Male,89,1979-09-16,Information Systems Manager,,Mass Customer,N,1,Yes,4.0
2347,L;urette,Annott,Female,79,1957-03-04,Programmer Analyst I,,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,11.0
2350,Lorinda,Malpass,Female,32,1959-03-17,Nurse Practicioner,,Mass Customer,N,â¢,Yes,14.0
2352,Cilka,Dabbes,Female,76,1971-10-22,Statistician II,,Mass Customer,N,ï»¿,Yes,13.0
2355,Shaughn,,Male,87,1993-12-19,Operator,Manufacturing,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,4.0
2361,Jeannette,Cerman,Female,55,1954-11-28,Help Desk Operator,,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,20.0
2364,Fielding,Linklater,Male,19,1995-09-22,Speech Pathologist,,Mass Customer,N,100,Yes,13.0
2376,Eada,Narbett,Female,84,1958-10-23,Community Outreach Specialist,,High Net Worth,N,â£,Yes,12.0
2378,Aggi,Farncombe,Female,41,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,N,,No,1.0
2387,Roy,Jone,Male,33,1977-08-30,Nurse,,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,9.0
2394,Ferne,Reese,Female,31,1995-11-12,GIS Technical Architect,,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,7.0
2395,Ashlin,Kesby,Male,23,1966-02-26,Executive Secretary,,High Net Worth,N,nil,No,16.0
2398,Mirelle,,Female,6,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,1.0
2399,Devonne,McPolin,Female,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,N,,Yes,14.0
2401,Drake,Riguard,Male,7,1977-07-31,Staff Scientist,,Mass Customer,N,â°â´âµ,Yes,15.0
2405,Quintana,Merricks,Female,16,1957-07-28,Structural Analysis Engineer,,Mass Customer,N,(ï½¡â â âï½¡),No,18.0
2406,Randal,Messager,Male,34,1973-06-11,Executive Secretary,,Affluent Customer,N,â©testâ©,Yes,9.0
2407,Merrily,,Female,24,1959-03-30,,Financial Services,High Net Worth,N,"""'",Yes,6.0
2408,Celestia,,Female,38,1955-10-10,VP Marketing,Health,Mass Customer,N,1,No,16.0
2409,Carolan,Ortler,Female,23,1989-07-13,,Health,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,12.0
2411,Casey,McDade,Male,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,N,,No,13.0
2414,Basile,Bowlas,U,18,,Registered Nurse,Health,Mass Customer,N,,Yes,
2417,Cacilia,Swetland,Female,27,1974-06-24,Nurse,,Affluent Customer,N,â£,No,22.0
2424,Loren,Batkin,Male,17,1982-01-06,,,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,15.0
2425,Barn,Sainsberry,Male,32,1976-03-19,Help Desk Technician,,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,11.0
2426,Yancy,Ovett,U,64,,,IT,Affluent Customer,N,,Yes,
2427,Myrta,Whibley,Female,20,1998-10-15,Senior Developer,,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,2.0
2428,Pauly,Keightley,Male,74,1968-07-26,Help Desk Operator,,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,9.0
2430,Humbert,Dikles,Male,38,1968-09-06,Quality Engineer,,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,5.0
2433,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,8.0
2434,Lenci,Soars,Male,40,1956-11-17,Environmental Specialist,,Affluent Customer,N,á,No,18.0
2439,Shelly,Yakebovitch,Female,44,1967-10-02,,Manufacturing,Affluent Customer,N,â¡,No,15.0
2441,Loutitia,Pinkie,Female,52,1959-03-29,,Property,High Net Worth,N,-1,Yes,5.0
2446,Lovell,Kiss,Male,33,1956-09-07,,Retail,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,17.0
2447,Richard,Poor,Male,55,1997-01-06,Tax Accountant,,Affluent Customer,N,"''''""",Yes,2.0
2449,Oates,Broadberrie,Male,54,1982-06-01,Tax Accountant,,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,8.0
2455,Kathe,Heatlie,Female,64,1977-10-09,,Manufacturing,Mass Customer,N,-100,No,21.0
2456,Reidar,Pullin,Male,9,1991-05-29,Sales Associate,,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,10.0
2459,Jeanna,Naulls,Female,67,1986-01-10,Quality Engineer,Manufacturing,High Net Worth,N,,No,18.0
2461,Tully,,Male,89,1976-06-12,Speech Pathologist,,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,17.0
2465,Paloma,Nilles,Female,31,1984-06-12,Senior Editor,,Mass Customer,N,-1,Yes,2.0
2469,Kermie,Hedger,U,18,,Accounting Assistant II,IT,Mass Customer,N,,Yes,
2470,Roy,Dunaway,Male,70,1957-07-04,,Argiculture,Mass Customer,N,ì¸ëë°í ë¥´,No,13.0
2473,Davon,,Male,50,1970-05-10,Administrative Assistant I,Entertainment,Mass Customer,N,á ,Yes,13.0
2475,Cammi,Ambrogioni,Female,68,1977-05-02,Quality Control Specialist,,Mass Customer,N,2018-02-01 00:00:00,No,20.0
2480,Adey,Shevlin,Female,3,1971-12-26,Nuclear Power Engineer,Manufacturing,High Net Worth,N,,Yes,16.0
2483,Greta,Cotterrill,Female,54,1987-06-06,,Manufacturing,Mass Customer,N,ð,No,10.0
2485,Ringo,Parkyn,Male,93,1955-07-27,Help Desk Technician,,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,12.0
2490,Clint,Krause,Male,28,1987-10-01,,Health,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,5.0
2504,Aloysius,Huffer,Male,52,2000-04-29,,Property,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,2.0
2506,Arlana,Ferrick,Female,97,1955-01-20,,Health,Affluent Customer,N,NIL,No,9.0
2508,Virgil,Borkett,Male,98,1996-11-04,Information Systems Manager,,Mass Customer,N,â¡,No,3.0
2512,Franzen,Halliday,Male,3,1968-05-22,Web Developer I,,High Net Worth,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,19.0
2515,Manya,,Female,24,1995-03-07,,Retail,Affluent Customer,N,<script>alert('hi')</script>,Yes,3.0
2518,Krystalle,Ives,Female,53,1954-08-22,Recruiting Manager,,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,19.0
2522,Benton,MacGragh,Male,42,1977-02-03,,,High Net Worth,N,,No,14.0
2527,Arly,Petersen,Female,60,1980-07-19,Technical Writer,,Affluent Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,16.0
2528,Cassie,Toffaloni,Male,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,N,,No,15.0
2532,Milli,Hubbert,Female,27,1969-05-01,,Manufacturing,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,11.0
2537,Peggi,Tolan,Female,8,1989-09-06,Senior Quality Engineer,,Affluent Customer,N,,Yes,12.0
2538,Jacinta,Petrillo,Female,13,1959-01-22,,,High Net Worth,N,ã,Yes,20.0
2540,Donavon,,U,14,,Executive Secretary,IT,Mass Customer,N,,Yes,
2543,Horacio,Kitchin,Male,41,1999-06-03,Web Developer III,,Affluent Customer,N,100,No,2.0
2547,Aili,Scruby,Female,91,1985-07-08,Social Worker,Health,Mass Customer,N,,Yes,14.0
2548,Kristien,Robberts,Female,11,1971-07-30,Chief Design Engineer,,Mass Customer,N,1,No,13.0
2551,Gabrila,Gobbett,Female,0,1987-10-10,VP Quality Control,,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,5.0
2552,Allard,Skipton,Male,1,1973-11-02,,Manufacturing,Affluent Customer,N,(ï½¡â â âï½¡),Yes,17.0
2553,Buddy,Morfell,Male,42,1981-10-09,,,High Net Worth,N,ðµ ð ð ð,Yes,13.0
2554,Fan,Gaythwaite,Female,76,1982-08-21,Software Engineer III,,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,12.0
2556,Chucho,Francey,Male,39,1988-08-11,,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,15.0
2557,Lian,Zarfai,Female,37,1978-08-19,,,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,19.0
2558,Imojean,Bosquet,Female,84,1974-10-19,,Health,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,20.0
2560,Sherm,Tythe,Male,7,1980-10-01,Developer IV,,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,21.0
2561,Elga,McWard,Female,44,1963-09-06,,Manufacturing,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,15.0
2563,Perla,Sabatier,Female,49,1990-03-08,Administrative Assistant IV,,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,20.0
2573,Tera,Van Weedenburg,Female,72,1954-09-23,Software Engineer I,,Mass Customer,N,â¡,No,10.0
2574,Humfrey,Boyse,Male,73,1979-12-21,,Manufacturing,Mass Customer,N,,No,4.0
2577,Thor,Rickardsson,Male,78,1976-03-19,Operator,,Mass Customer,N,â°â´âµ,Yes,10.0
2580,Kalinda,,Female,27,1988-07-04,Teacher,Financial Services,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,13.0
2581,Gwenette,Appleton,Female,49,1974-06-10,,Manufacturing,Affluent Customer,N,!@#$%^&*(),Yes,11.0
2584,Sharia,,Female,86,1980-07-07,Technical Writer,Financial Services,High Net Worth,N,â°â´âµâââ,No,12.0
2585,Sly,Passo,Male,15,1994-06-22,Geologist III,,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,7.0
2587,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,,Affluent Customer,N,-1,No,4.0
2588,Kimball,Martinho,Male,37,2001-01-02,Professor,,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,No,2.0
2589,Alvera,Kiddle,Female,42,1965-08-02,,,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,8.0
2591,Estevan,Rylett,Male,50,1974-02-04,,Retail,High Net Worth,N,0,No,13.0
2594,Sigismond,Stockow,Male,90,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,N,,No,2.0
2595,Land,Bangley,Male,56,1977-08-17,Nurse Practicioner,,Affluent Customer,N,",./;'[]\-=",Yes,8.0
2596,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,13.0
2613,Trenton,Casaccio,Male,78,1966-06-13,,Health,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,16.0
2614,Anatollo,Stendell,Male,65,1957-10-16,,Retail,High Net Worth,N,100,No,18.0
2615,Cordelia,,Female,23,1998-08-13,Nurse,Financial Services,Mass Customer,N,Ù¡Ù¢Ù£,Yes,1.0
2616,Andee,Ormrod,Female,28,1970-06-11,Nurse,,High Net Worth,N,-100,Yes,13.0
2617,Vanda,Donnellan,Female,79,1959-10-20,,Health,High Net Worth,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,18.0
2618,Jay,Prue,Male,85,1977-12-14,Administrative Assistant IV,,Mass Customer,N,ð©ð½,No,4.0
2619,Lavinia,Niess,Female,62,1978-07-05,Web Designer I,Financial Services,High Net Worth,N,,Yes,14.0
2624,Winfield,Lampitt,Male,37,1964-07-08,Community Outreach Specialist,Retail,Mass Customer,N,,Yes,11.0
2630,Jonathon,,Male,76,1978-12-17,Senior Sales Associate,Retail,Mass Customer,N,ì¸ëë°í ë¥´,No,10.0
2632,Krishna,Frood,Male,18,1965-09-29,,Argiculture,Mass Customer,N,ð©ð½,No,16.0
2633,Shayla,Colnett,Female,47,1969-01-18,,Property,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,12.0
2635,Arty,Mac Geaney,Male,45,1959-01-03,Nurse,Retail,Mass Customer,N,,No,14.0
2640,Curran,McMeekan,Male,75,1978-08-24,Computer Systems Analyst IV,,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,No,12.0
